Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()
0.602532885	10.20244503	10.20244503	113367.9141	4.070000172	4.059000015	0.500526316	0.805894737
0.602590691	10.20237446	10.20237446	113332.8672	4.130000114	4.066999912	0.500526316	0.805894737
0.602648579	10.20238304	10.20238304	113337.5547	4.130000114	4.066999912	0.500526316	0.805894737
0.60270644	10.2024498	10.2024498	113355.7891	4.210000038	4.065999985	0.500526316	0.805894737
0.60276436	10.20239258	10.20239258	113337.8906	4.210000038	4.092999935	0.500526316	0.805894737
0.602822219	10.20230007	10.20230007	113336.7734	4.190000057	4.18200016	0.500526316	0.805894737
0.602880096	10.20237255	10.20237255	113350.3281	4.170000076	4.301000118	0.500526316	0.805894737
0.602937951	10.2025547	10.2025547	113347.1875	4.139999867	4.312999725	0.500526316	0.805894737
0.602995809	10.20249844	10.20249844	113352.9688	4.110000134	4.290999889	0.500526316	0.805894737
0.603053677	10.20257568	10.20257568	113360.6328	4.130000114	4.285999775	0.500526316	0.805894737
0.603111604	10.20222569	10.20222569	113367.9141	4.119999886	4.252999783	0.500526316	0.805894737
0.603169456	10.20243454	10.20243454	113360.7969	4.199999809	4.235000134	0.500526316	0.805894737
0.60322733	10.20249367	10.20249367	113370.3906	4.199999809	4.198999882	0.500526316	0.805894737
0.603285173	10.20239639	10.20239639	113373.5	4.25	4.178999901	0.500526316	0.805894737
0.603343037	10.20242023	10.20242023	113359.0234	4.289999962	4.144999981	0.500526316	0.805894737
0.603400915	10.20262146	10.20262146	113385.6328	4.329999924	4.127999783	0.500526316	0.805894737
0.603458782	10.20247555	10.20247555	113354.625	4.360000134	4.104000092	0.500526316	0.805894737
0.603516683	10.20249844	10.20249844	113371.3516	4.369999886	4.081999779	0.500526316	0.805894737
0.603574557	10.20228958	10.20228958	113349.2344	4.460000038	4.074999809	0.500526316	0.805894737
0.603632446	10.20250225	10.20250225	113346.7656	4.449999809	4.06799984	0.500526316	0.805894737
0.603690297	10.20240784	10.20240784	113370.3594	4.480000019	4.061999798	0.500526316	0.805894737
0.60374816	10.20247173	10.20247173	113345.2344	4.449999809	4.06799984	0.500526316	0.805894737
0.603805999	10.20233727	10.20233727	113357.7344	4.539999962	4.078000069	0.500526316	0.805894737
0.603863879	10.20245552	10.20245552	113353.1563	4.449999809	4.107999802	0.500526316	0.805894737
0.603921754	10.20261765	10.20261765	113369.8516	4.429999828	4.104000092	0.500526316	0.805894737
0.603979619	10.20243359	10.20243359	113379.5234	4.369999886	4.092999935	0.500526316	0.805894737
0.604037558	10.20219517	10.20219517	113355.375	4.369999886	4.086999893	0.500526316	0.805894737
0.604095341	10.20238876	10.20238876	113369.0938	4.369999886	4.087999821	0.500526316	0.805894737
0.604153206	10.20244694	10.20244694	113367.1094	4.360000134	4.076000214	0.500526316	0.805894737
0.60421107	10.20236588	10.20236588	113355.1641	4.380000114	4.074999809	0.500526316	0.805894737
0.604268942	10.20238304	10.20238304	113371.2891	4.409999847	4.080999851	0.500526316	0.805894737
0.604326831	10.20242691	10.20242691	113351.5156	4.360000134	4.092999935	0.500526316	0.805894737
0.604384743	10.20255566	10.20255566	113365.3984	4.349999905	4.09100008	0.500526316	0.805894737
0.604442568	10.20237064	10.20237064	113362.2813	4.349999905	4.102000237	0.500526316	0.805894737
0.604500435	10.20240402	10.20240402	113372.9766	4.389999867	4.127999783	0.500526316	0.805894737
0.604558308	10.20232391	10.20232391	113368.1641	4.409999847	4.12899971	0.500526316	0.805894737
0.604616163	10.20239353	10.20239353	113388.1797	4.409999847	4.109000206	0.500526316	0.805894737
0.604674043	10.20240116	10.20240116	113360.7422	4.420000076	4.105000019	0.500526316	0.805894737
0.604731924	10.20255184	10.20255184	113371.2422	4.420000076	4.098999977	0.500526316	0.805894737
0.6047899	10.20245075	10.20245075	113396.5313	4.440000057	4.092999935	0.500526316	0.805894737
