Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()				
0.719134228	10.2025547	10.2025547	111016.3828	15.30999947	48.32600021	0.500526316	0.805894737	62118.19716	4935.054393	15.89999962	
0.719192013	10.20247555	10.20247555	111027.8672	14.86999989	53.74599838	0.500526316	0.805894737	62123.18861	4940.045842	15.55000019	
0.719249894	10.2024765	10.2024765	111016.8906	14.68000031	54.61499786	0.500526316	0.805894737	62128.19681	4945.054044	15.59000015	
0.719307764	10.20249748	10.20249748	111029.7656	15.55000019	55.97100067	0.500526316	0.805894737	62133.19733	4950.054564	15.39000034	
0.719365641	10.20245552	10.20245552	111024.3047	14.71000004	56.64199829	0.500526316	0.805894737	62138.18991	4955.047137	15.30999947	
0.71942351	10.20258427	10.20258427	111027.0313	14.10999966	57.2879982	0.500526316	0.805894737	62143.19082	4960.048055	14.86999989	
0.719481377	10.20253277	10.20253277	111014.1484	13.61999989	58.41799927	0.500526316	0.805894737	62148.1908	4965.048032	14.68000031	
0.719539245	10.20244408	10.20244408	111023.1172	13.21000004	59.63000107	0.500526316	0.805894737	62153.19137	4970.048604	15.55000019	
0.719597101	10.20246506	10.20246506	111029.4141	12.82999992	60.66699982	0.500526316	0.805894737	62158.19123	4975.04846	14.71000004	
0.719654972	10.20256901	10.20256901	111026.1953	12.35000038	61.93099976	0.500526316	0.805894737	62163.19093	4980.04816	14.10999966	
0.719712847	10.20250893	10.20250893	111016.2813	12.09000015	62.77199936	0.500526316	0.805894737	62168.19078	4985.048007	13.61999989	
0.719770728	10.20247555	10.20247555	111028.4063	11.86999989	65.06300354	0.500526316	0.805894737	62173.18949	4990.046723	13.21000004	
0.719828588	10.20256805	10.20256805	111024.3906	11.73999977	65.85099792	0.500526316	0.805894737	62178.18962	4995.046846	12.82999992	
0.719886452	10.20252228	10.20252228	111028.9141	11.78999996	66.5739975	0.500526316	0.805894737	62183.19	5000.047229	12.35000038	
0.719944322	10.20269299	10.20269299	111030.2813	11.64000034	67.70700073	0.500526316	0.805894737	62188.19086	5005.048087	12.09000015	
0.720002193	10.2025547	10.2025547	111034.125	11.46000004	68.64900208	0.500526316	0.805894737	62193.19001	5010.047243	11.86999989	
0.7200601	10.20241928	10.20241928	111025.8984	11.27000046	69.63700104	0.500526316	0.805894737	62198.18943	5015.046658	11.73999977	
0.720117957	10.20241833	10.20241833	111019.8672	11.03999996	70.51999664	0.500526316	0.805894737	62203.18941	5020.046643	11.78999996	
0.72017583	10.20266819	10.20266819	111024.3594	10.89000034	71.51000214	0.500526316	0.805894737	62208.18948	5025.046715	11.64000034	
0.720233698	10.20256138	10.20256138	111021.1719	11.02000046	72.92199707	0.500526316	0.805894737	62213.19261	5030.049845	11.46000004	
0.720291574	10.20259857	10.20259857	111034.1016	11.14000034	74.08899689	0.500526316	0.805894737	62218.19151	5035.048741	11.27000046	
0.720349458	10.2023983	10.2023983	111025.2422	10.60000038	75.65499878	0.500526316	0.805894737	62223.19168	5040.048908	11.03999996	
0.720407324	10.20261097	10.20261097	111047.4453	9.25	76.26399994	0.500526316	0.805894737	62228.19147	5045.048703	10.89000034	
0.720465185	10.20254993	10.20254993	111039.2188	9.279999733	76.96900177	0.500526316	0.805894737	62233.19198	5050.049216	11.02000046	
0.720523059	10.20257664	10.20257664	111033.2734	9.300000191	78.69300079	0.500526316	0.805894737	62238.1932	5055.050428	11.14000034	
0.720580925	10.2024231	10.2024231	111028.5781	9.140000343	78.6269989	0.500526316	0.805894737	62243.19278	5060.050007	10.60000038	
0.720638803	10.20265579	10.20265579	111031.7656	9.069999695	78.91600037	0.500526316	0.805894737	62248.19195	5065.04918	9.25	
0.720696659	10.20249081	10.20249081	111035.6719	8.710000038	80.10600281	0.500526316	0.805894737	62253.19225	5070.049485	9.279999733	
0.720754536	10.20237637	10.20237637	111048.0313	8.470000267	80.49500275	0.500526316	0.805894737	62258.19192	5075.049151	9.300000191	
0.720812396	10.20251274	10.20251274	111032.4922	8.329999924	81.42399597	0.500526316	0.805894737	62263.19259	5080.049819	9.140000343	
0.72087028	10.20259094	10.20259094	111038.5391	8.119999886	81.6309967	0.500526316	0.805894737	62268.19135	5085.048577	9.069999695	
0.720928147	10.20264816	10.20264816	111031.5234	7.940000057	82.06300354	0.500526316	0.805894737	62273.19188	5090.049107	8.710000038	
0.720986023	10.20257568	10.20257568	111031.1172	7.840000153	82.78099823	0.500526316	0.805894737	62278.19103	5095.048262	8.470000267	
0.721043894	10.2025404	10.2025404	111044.5156	7.690000057	83.19200134	0.500526316	0.805894737	62283.19221	5100.04944	8.329999924	
0.721101838	10.20246887	10.20246887	111037.4219	7.619999886	84.65499878	0.500526316	0.805894737	62288.19191	5105.04914	8.119999886	
0.721159633	10.20253181	10.20253181	111028.3828	8.550000191	84.87400055	0.500526316	0.805894737	62293.19239	5110.049618	7.940000057	
0.721217497	10.20256138	10.20256138	111028.4531	8.180000305	85.3809967	0.500526316	0.805894737	62298.19246	5115.04969	7.840000153	
0.721275371	10.20257664	10.20257664	111030.5313	7.75	86.18099976	0.500526316	0.805894737	62303.19877	5120.055999	7.690000057	
0.721333226	10.20250225	10.20250225	111023.1172	7.300000191	86.69599915	0.500526316	0.805894737	62308.1923	5125.049531	7.619999886	
0.721391098	10.20255375	10.20255375	111032.6328	6.920000076	87.08899689	0.500526316	0.805894737	62313.19174	5130.048972	8.550000191	
0.721448986	10.20271873	10.20271873	111029.8594	6.809999943	87.27799988	0.500526316	0.805894737	62318.19202	5135.049251	8.180000305	
0.721506841	10.2024622	10.2024622	111021.0078	6.619999886	87.49099731	0.500526316	0.805894737	62323.19071	5140.04794	7.75	
0.721564721	10.2025156	10.2025156	111019.5	6.340000153	87.68800354	0.500526316	0.805894737	62328.19083	5145.048063	7.300000191	
0.721622597	10.20258617	10.20258617	111028.8594	6.380000114	87.96399689	0.500526316	0.805894737	62333.19239	5150.049621	6.920000076	
0.721680448	10.20244026	10.20244026	111028.6094	6.159999847	88.31600189	0.500526316	0.805894737	62338.19109	5155.048319	6.809999943	
0.72173832	10.20248032	10.20248032	111042.5859	6.059999943	88.40200043	0.500526316	0.805894737	62343.19186	5160.049091	6.619999886	
0.721796197	10.20251942	10.20251942	111034.7891	6.050000191	89.30000305	0.500526316	0.805894737	62348.19239	5165.04962	6.340000153	
0.721854056	10.20257568	10.20257568	111026.2734	6	89.45199585	0.500526316	0.805894737	62353.19067	5170.047903	6.380000114	
0.721911927	10.20263577	10.20263577	111025.3594	5.670000076	89.63899994	0.500526316	0.805894737	62358.19086	5175.048087	6.159999847	
0.721969912	10.20256519	10.20256519	111049.8359	5.420000076	90.01599884	0.500526316	0.805894737	62363.19139	5180.048617	6.059999943	
0.722027673	10.20259094	10.20259094	111024.2891	5.260000229	90.08300018	0.500526316	0.805894737	62368.19044	5185.047669	6.050000191	
0.722085543	10.20238972	10.20238972	111035.4531	5.029999733	90.71099854	0.500526316	0.805894737	62373.19048	5190.047715	6	
0.722143421	10.20253849	10.20253849	111029.8438	5.139999867	95.76100159	0.500526316	0.805894737	62378.20043	5195.057662	5.670000076	
0.722201286	10.2025547	10.2025547	111031.2344	5.429999828	94.42099762	0.500526316	0.805894737	62383.19097	5200.048204	5.420000076	
0.722259163	10.20252991	10.20252991	111040.3828	5.010000229	93.58499908	0.500526316	0.805894737	62388.19093	5205.048163	5.260000229	
0.722317032	10.20261192	10.20261192	111018.8594	4.789999962	92.90899658	0.500526316	0.805894737	62393.19156	5210.048788	5.029999733	
0.722374943	10.20250988	10.20250988	111036.7734	4.650000095	92.55699921	0.500526316	0.805894737	62398.19114	5215.048367	5.139999867	
0.72243282	10.20273781	10.20273781	111028.9766	4.579999924	92.62799835	0.500526316	0.805894737	62403.19165	5220.048879	5.429999828	
0.722490687	10.20252323	10.20252323	111015.5078	4.550000191	92.91099548	0.500526316	0.805894737	62408.19156	5225.048796	5.010000229	
0.722548563	10.20252705	10.20252705	111024.7188	4.559999943	93.08200073	0.500526316	0.805894737	62413.19504	5230.052271	4.789999962	
0.72260644	10.20246696	10.20246696	111028.0547	4.619999886	93.40100098	0.500526316	0.805894737	62418.19566	5235.052887	4.650000095	
0.722664288	10.20251656	10.20251656	111018.0391	4.529999733	94.01399994	0.500526316	0.805894737	62423.19535	5240.052579	4.579999924	
0.722722158	10.20251465	10.20251465	111022.8203	4.480000019	95.40100098	0.500526316	0.805894737	62428.19585	5245.053083	4.550000191	
0.722780062	10.20256901	10.20256901	111040.1094	4.769999981	96.65299988	0.500526316	0.805894737	62433.19638	5250.053612	4.559999943	
0.722837918	10.20257378	10.20257378	111010.6797	4.579999924	95.80000305	0.500526316	0.805894737	62438.19446	5255.051688	4.619999886	
0.722895735	10.20256329	10.20256329	111012	5.039999962	95.6230011	0.500526316	0.805894737	62443.19449	5260.051716	4.529999733	
0.722953658	10.20260334	10.20260334	111015.1172	4.769999981	95.33200073	0.500526316	0.805894737	62448.19733	5265.054562	4.480000019	
0.723011522	10.20259285	10.20259285	111018.9375	5.150000095	95.71299744	0.500526316	0.805894737	62453.19613	5270.053363	4.769999981	
0.723069397	10.20231247	10.20231247	111016.4766	5.190000057	95.84500122	0.500526316	0.805894737	62458.19149	5275.048717	4.579999924	
0.723127263	10.20238304	10.20238304	111028.8125	4.670000076	95.8010025	0.500526316	0.805894737	62463.19601	5280.053239	5.039999962	
0.723185133	10.20256519	10.20256519	111020.1953	4.380000114	96.22100067	0.500526316	0.805894737	62468.19551	5285.05274	4.769999981	
0.723243009	10.20251179	10.20251179	110997.9609	4.190000057	96.3030014	0.500526316	0.805894737	62473.19593	5290.053157	5.150000095	
0.723300872	10.20255375	10.20255375	111006.7188	4.119999886	96.57299805	0.500526316	0.805894737	62478.19555	5295.05278	5.190000057	
0.723358748	10.20245934	10.20245934	110999.7188	4.960000038	96.14499664	0.500526316	0.805894737	62483.19552	5300.052748	4.670000076	
0.72341662	10.20260525	10.20260525	111002.6484	4.679999828	96.42700195	0.500526316	0.805894737	62488.19594	5305.053174	4.380000114	
0.723474495	10.20255184	10.20255184	111009.8047	4.179999828	96.67199707	0.500526316	0.805894737	62493.19531	5310.052546	4.190000057	
0.72353237	10.20257759	10.20257759	111002.8047	3.849999905	97.49700165	0.500526316	0.805894737	62498.19582	5315.053049	4.119999886	
0.723590228	10.20233345	10.20233345	111007.2656	3.650000095	97.43899536	0.500526316	0.805894737	62503.19595	5320.053181	4.960000038	
0.7236481	10.20254517	10.20254517	111006.3438	4.710000038	102.4899979	0.500526316	0.805894737	62508.19634	5325.053573	4.679999828	
0.72370597	10.20257568	10.20257568	111000.7813	4.079999924	100.6900024	0.500526316	0.805894737	62513.19677	5330.053999	4.179999828	
0.723763828	10.20256138	10.20256138	111001.4922	3.769999981	100.6800003	0.500526316	0.805894737	62518.19566	5335.052895	3.849999905	
0.723821701	10.20253468	10.20253468	111001.375	3.529999971	100	0.500526316	0.805894737	62523.19585	5340.053079	3.650000095	
0.723879581	10.20265865	10.20265865	110985.3438	3.519999981	99.78399658	0.500526316	0.805894737	62528.19583	5345.053056	4.710000038	
0.72393745	10.20256138	10.20256138	110984.6406	3.279999971	99.62400055	0.500526316	0.805894737	62533.19477	5350.051996	4.079999924	
0.723995325	10.20251179	10.20251179	110983.3125	3.130000114	100.1999969	0.500526316	0.805894737	62538.19498	5355.052206	3.769999981	
0.72405319	10.20240784	10.20240784	111000.0547	3.069999933	102.8499985	0.500526316	0.805894737	62543.19579	5360.05302	3.529999971	
0.724111055	10.20246601	10.20246601	110969.1016	3.019999981	101.7699966	0.500526316	0.805894737	62548.19565	5365.052885	3.519999981	
0.724168937	10.20250988	10.20250988	110979.1719	3.410000086	100.4300003	0.500526316	0.805894737	62553.19609	5370.053319	3.279999971	
0.724226811	10.20249176	10.20249176	110983.125	3.220000029	99.80899811	0.500526316	0.805894737	62558.1956	5375.052829	3.130000114	
0.724284667	10.20256519	10.20256519	110995.5313	3.160000086	99.50700378	0.500526316	0.805894737	62563.19515	5380.052383	3.069999933	
0.724342533	10.20246029	10.20246029	110975.9453	3.150000095	99.96600342	0.500526316	0.805894737	62568.19613	5385.053362	3.019999981	
0.724400401	10.20261955	10.20261955	110971.1172	3.099999905	99.89800262	0.500526316	0.805894737	62573.1965	5390.053736	3.410000086	
0.724458278	10.20255375	10.20255375	110977.3203	3	99.76899719	0.500526316	0.805894737	62578.19525	5395.052485	3.220000029	
0.724516151	10.20258617	10.20258617	110977.0391	2.950000048	99.39700317	0.500526316	0.805894737	62583.19487	5400.052099	3.160000086	
0.724574027	10.20244122	10.20244122	110975.8516	3.450000048	99.27700043	0.500526316	0.805894737	62588.19466	5405.051894	3.150000095	
0.72463188	10.20246506	10.20246506	110968.8672	3.139999867	100.8600006	0.500526316	0.805894737	62593.19524	5410.052467	3.099999905	
0.724689766	10.20250988	10.20250988	110961.1016	2.920000076	100.4400024	0.500526316	0.805894737	62598.19546	5415.052686	3	
0.72474763	10.20253754	10.20253754	110961.4453	2.809999943	100.1900024	0.500526316	0.805894737	62603.19593	5420.053164	2.950000048	
0.724805503	10.20250893	10.20250893	110966.2109	2.75	100.0999985	0.500526316	0.805894737	62608.19441	5425.051645	3.450000048	
0.724863357	10.20247269	10.20247269	110969.4922	2.75	100.5100021	0.500526316	0.805894737	62613.19576	5430.052987	3.139999867	
0.724921248	10.20275116	10.20275116	110955.3359	3.319999933	100.5699997	0.500526316	0.805894737	62618.19521	5435.052437	2.920000076	
0.724979117	10.20256424	10.20256424	110961.5859	2.970000029	100.3300018	0.500526316	0.805894737	62623.19548	5440.052707	2.809999943	
0.725036987	10.20252609	10.20252609	110957.1484	2.829999924	101.5800018	0.500526316	0.805894737	62628.194	5445.051232	2.75	
0.725094837	10.20245552	10.20245552	110952.2031	2.730000019	101.1699982	0.500526316	0.805894737	62633.19585	5450.053084	2.75	
0.725152728	10.20250511	10.20250511	110940.6016	3.019999981	100.6399994	0.500526316	0.805894737	62638.19573	5455.052957	3.319999933	
0.725210595	10.20248699	10.20248699	110959.0078	2.849999905	101.0199966	0.500526316	0.805894737	62643.19571	5460.052942	2.970000029	
0.725268468	10.20264149	10.20264149	110942.7734	3.130000114	100.5800018	0.500526316	0.805894737	62648.19393	5465.051165	2.829999924	
0.725326335	10.20250511	10.20250511	110944.2422	2.900000095	100.9799957	0.500526316	0.805894737	62653.19566	5470.052887	2.730000019	
0.725384191	10.20249367	10.20249367	110932.1797	2.799999952	100.6500015	0.500526316	0.805894737	62658.19542	5475.052647	3.019999981	
0.725442075	10.20267677	10.20267677	110950.1953	3.259999991	100.6999969	0.500526316	0.805894737	62663.19567	5480.0529	2.849999905	
0.725499939	10.20261574	10.20261574	110930.8359	2.970000029	100.6999969	0.500526316	0.805894737	62668.19534	5485.052566	3.130000114	
0.725557808	10.20243549	10.20243549	110937.4297	2.849999905	100.9400024	0.500526316	0.805894737	62673.19411	5490.051342	2.900000095	
0.725615696	10.20240593	10.20240593	110919.8594	2.819999933	101.0199966	0.500526316	0.805894737	62678.19524	5495.052468	2.799999952	
0.725673601	10.20253754	10.20253754	110921.3359	2.829999924	100.9700012	0.500526316	0.805894737	62683.19476	5500.051986	3.259999991	
0.725731465	10.20252228	10.20252228	110907.2891	2.920000076	101.0800018	0.500526316	0.805894737	62688.19465	5505.051876	2.970000029	
0.725789345	10.2025404	10.2025404	110910.3672	2.940000057	100.8099976	0.500526316	0.805894737	62693.19612	5510.053348	2.849999905	
0.725847201	10.2025547	10.2025547	110916.3359	3.069999933	100.9599991	0.500526316	0.805894737	62698.19915	5515.056383	2.819999933	
0.725905091	10.20260429	10.20260429	110930.5313	2.99000001	101.1699982	0.500526316	0.805894737	62703.19859	5520.055824	2.829999924	
0.725962953	10.20255852	10.20255852	110900.375	2.940000057	101.1100006	0.500526316	0.805894737	62708.19937	5525.056604	2.920000076	
0.726020828	10.20257187	10.20257187	110897.7344	2.99000001	101.2600021	0.500526316	0.805894737	62713.19818	5530.055414	2.940000057	
0.726078699	10.20248795	10.20248795	110914.1953	3.139999867	101.7600021	0.500526316	0.805894737	62718.19984	5535.057067	3.069999933	
0.726136571	10.20248127	10.20248127	110905	3.160000086	101.8000031	0.500526316	0.805894737	62723.19911	5540.056344	2.99000001	
0.726194441	10.2024498	10.2024498	110901.0547	3.069999933	102	0.500526316	0.805894737	62728.19956	5545.056787	2.940000057	
0.7262523	10.20260143	10.20260143	110891.0938	3.029999971	102.6800003	0.500526316	0.805894737	62733.1996	5550.056833	2.99000001	
0.726310176	10.20251465	10.20251465	110905.0547	3.019999981	104.1100006	0.500526316	0.805894737	62738.19977	5555.057	3.139999867	
0.726368052	10.20247364	10.20247364	110887.9922	2.960000038	103.3399963	0.500526316	0.805894737	62743.1997	5560.056933	3.160000086	
0.726425904	10.20271111	10.20271111	110891.6172	2.960000038	103.1900024	0.500526316	0.805894737	62748.19872	5565.055951	3.069999933	
0.726483774	10.20252323	10.20252323	110895.625	2.920000076	103.1900024	0.500526316	0.805894737	62753.19922	5570.056454	3.029999971	
0.726541657	10.20253849	10.20253849	110890.7578	2.960000038	104.6999969	0.500526316	0.805894737	62758.19968	5575.056906	3.019999981	
0.726599517	10.20238876	10.20238876	110885.2813	2.960000038	103.6100006	0.500526316	0.805894737	62763.19814	5580.055371	2.960000038	
0.726657391	10.20249462	10.20249462	110887.4063	2.940000057	103.5999985	0.500526316	0.805894737	62768.19806	5585.055287	2.960000038	
0.72671526	10.20255375	10.20255375	110874.4297	2.880000114	112.4700012	0.500526316	0.805894737	62773.19914	5590.05637	2.920000076	
0.726773146	10.20264721	10.20264721	110865.5547	3.269999981	109.4300003	0.500526316	0.805894737	62778.19826	5595.055491	2.960000038	
0.726830998	10.20253563	10.20253563	110872.2344	3.109999895	107.3099976	0.500526316	0.805894737	62783.19855	5600.055779	2.960000038	
0.726888867	10.20258713	10.20258713	110865.8047	2.980000019	105.9100037	0.500526316	0.805894737	62788.19844	5605.055669	2.940000057	
0.726946747	10.20260715	10.20260715	110863.7031	2.920000076	104.8499985	0.500526316	0.805894737	62793.19977	5610.057002	2.880000114	
0.727004614	10.20257282	10.20257282	110861.3125	2.859999895	104.3600006	0.500526316	0.805894737	62798.19826	5615.055492	3.269999981	
0.727062438	10.20245647	10.20245647	110851.8359	3.349999905	104.0199966	0.500526316	0.805894737	62803.19812	5620.055348	3.109999895	
0.727120308	10.20254135	10.20254135	110869.9688	3.119999886	103.3300018	0.500526316	0.805894737	62808.19894	5625.056172	2.980000019	
0.727178172	10.20252895	10.20252895	110856.3984	3.440000057	103.0100021	0.500526316	0.805894737	62813.19868	5630.055915	2.920000076	
0.727236049	10.20254421	10.20254421	110867.7891	3.079999924	102.5100021	0.500526316	0.805894737	62818.19463	5635.051865	2.859999895	
0.727293919	10.20260429	10.20260429	110863.3594	2.829999924	102.6699982	0.500526316	0.805894737	62823.1946	5640.051833	3.349999905	
0.727351788	10.20251465	10.20251465	110833.0078	2.720000029	102.7299957	0.500526316	0.805894737	62828.19403	5645.051266	3.119999886	
0.727409659	10.20268345	10.20268345	110844.6406	2.599999905	102.6500015	0.500526316	0.805894737	62833.19464	5650.051873	3.440000057	
0.727467648	10.20258331	10.20258331	110862.1016	2.589999914	103.2099991	0.500526316	0.805894737	62838.1946	5655.051832	3.079999924	
0.727525428	10.20260525	10.20260525	110841.1719	2.539999962	103.0800018	0.500526316	0.805894737	62843.19449	5660.051723	2.829999924	
0.727583267	10.20250225	10.20250225	110839.5859	2.49000001	103.6600037	0.500526316	0.805894737	62848.19452	5665.051751	2.720000029	
0.727641259	10.20253277	10.20253277	110836.1172	2.369999886	103.6500015	0.500526316	0.805894737	62853.20474	5670.061975	2.599999905	
0.727699112	10.20253372	10.20253372	110836.1406	2.359999895	103.5699997	0.500526316	0.805894737	62858.19694	5675.054175	2.589999914	
0.72775698	10.20249367	10.20249367	110824.7734	2.309999943	103	0.500526316	0.805894737	62863.19427	5680.0515	2.539999962	
0.727814748	10.20252705	10.20252705	110824.9531	2.389999867	103.7200012	0.500526316	0.805894737	62868.20479	5685.062026	2.49000001	
0.727872613	10.2025795	10.2025795	110807.0781	2.369999886	103.5400009	0.500526316	0.805894737	62873.20328	5690.060508	2.369999886	
0.727930593	10.202672	10.202672	110829.6797	2.430000067	103.2699966	0.500526316	0.805894737	62878.20303	5695.06026	2.359999895	
0.72798846	10.20258045	10.20258045	110813.2578	2.369999886	103.2399979	0.500526316	0.805894737	62883.19418	5700.051415	2.309999943	
0.728046225	10.20247269	10.20247269	110804.0625	2.309999943	103.7200012	0.500526316	0.805894737	62888.19378	5705.051011	2.389999867	
0.7281042	10.20251846	10.20251846	110798.9531	2.440000057	104.4100037	0.500526316	0.805894737	62893.20319	5710.060423	2.369999886	
0.728162075	10.20253277	10.20253277	110807.0625	2.579999924	103.7900009	0.500526316	0.805894737	62898.20295	5715.060183	2.430000067	
0.728219945	10.2025404	10.2025404	110805.5938	2.589999914	103.9100037	0.500526316	0.805894737	62903.19387	5720.051097	2.369999886	
0.728277711	10.20253277	10.20253277	110795.9063	2.710000038	103.8000031	0.500526316	0.805894737	62908.20291	5725.060145	2.309999943	
0.72833569	10.20251083	10.20251083	110790.1563	2.789999962	104.4599991	0.500526316	0.805894737	62913.20327	5730.060502	2.440000057	
0.728393555	10.20273304	10.20273304	110783.4609	2.910000086	104.5299988	0.500526316	0.805894737	62918.20322	5735.060453	2.579999924	
0.728451434	10.20254898	10.20254898	110777.3828	2.920000076	104.3499985	0.500526316	0.805894737	62923.19422	5740.051452	2.589999914	
0.728509299	10.20255852	10.20255852	110772.4609	2.930000067	104.1699982	0.500526316	0.805894737	62928.20358	5745.060812	2.710000038	
0.72856717	10.20245075	10.20245075	110782.2344	2.930000067	104.8600006	0.500526316	0.805894737	62933.20318	5750.060409	2.789999962	
0.728625033	10.20256996	10.20256996	110784.1484	2.940000057	107.5400009	0.500526316	0.805894737	62938.2039	5755.061128	2.910000086	
0.728682803	10.20252228	10.20252228	110779.2109	2.869999886	105.7699966	0.500526316	0.805894737	62943.20342	5760.060656	2.920000076	
0.728740788	10.20255089	10.20255089	110764.9688	2.880000114	105.1800003	0.500526316	0.805894737	62948.20352	5765.060753	2.930000067	
0.728798636	10.20249271	10.20249271	110755.8984	2.859999895	105.9899979	0.500526316	0.805894737	62953.20285	5770.060082	2.930000067	
0.728856525	10.20248413	10.20248413	110774.1563	2.809999943	104.8000031	0.500526316	0.805894737	62958.19421	5775.051436	2.940000057	
0.728914376	10.20262241	10.20262241	110743.3438	2.99000001	104.6600037	0.500526316	0.805894737	62963.20405	5780.061279	2.869999886	
0.728972267	10.20256805	10.20256805	110768.1094	2.950000048	103.9599991	0.500526316	0.805894737	62968.20215	5785.059381	2.880000114	
0.72903013	10.20252895	10.20252895	110746.9609	2.99000001	104.6699982	0.500526316	0.805894737	62973.20378	5790.061008	2.859999895	
0.729088006	10.20237827	10.20237827	110738.3281	2.849999905	103.9000015	0.500526316	0.805894737	62978.20212	5795.059352	2.809999943	
0.729145856	10.20260715	10.20260715	110743.5938	2.710000038	104.6999969	0.500526316	0.805894737	62983.20384	5800.061074	2.99000001	
0.729203666	10.20247078	10.20247078	110746.9844	2.700000048	108.5800018	0.500526316	0.805894737	62988.20327	5805.060497	2.950000048	
0.72926154	10.20252895	10.20252895	110732.6094	3.509999991	107.5100021	0.500526316	0.805894737	62993.20371	5810.06094	2.99000001	
0.729319413	10.2024622	10.2024622	110741.6172	3.220000029	106.7900009	0.500526316	0.805894737	62998.20199	5815.059224	2.849999905	
0.729377275	10.20249748	10.20249748	110717.5938	3	105.9700012	0.500526316	0.805894737	63003.19673	5820.053964	2.710000038	
0.729435163	10.20253754	10.20253754	110724.4531	2.799999952	105.4100037	0.500526316	0.805894737	63008.19701	5825.054244	2.700000048	
0.72949303	10.20257854	10.20257854	110726.0078	2.730000019	108.5400009	0.500526316	0.805894737	63013.19728	5830.054514	3.509999991	
0.729550887	10.202384	10.202384	110731.1172	2.900000095	107.25	0.500526316	0.805894737	63018.19654	5835.053773	3.220000029	
0.729608776	10.20250893	10.20250893	110724.9531	2.869999886	105.5899963	0.500526316	0.805894737	63023.1981	5840.055331	3	
0.729666634	10.20249653	10.20249653	110737.875	3.210000038	104.9499969	0.500526316	0.805894737	63028.19777	5845.054997	2.799999952	
0.729724512	10.20255375	10.20255375	110737.8281	3.160000086	104.3700027	0.500526316	0.805894737	63033.19664	5850.053868	2.730000019	
0.72978237	10.20249462	10.20249462	110746.8828	3.920000076	104.4499969	0.500526316	0.805894737	63038.19827	5855.055503	2.900000095	
0.729840247	10.20250225	10.20250225	110748.1563	5.25	105.9300003	0.500526316	0.805894737	63043.19716	5860.054391	2.869999886	
0.729898126	10.20258427	10.20258427	110749.0234	4.889999867	104.5800018	0.500526316	0.805894737	63048.19781	5865.055042	3.210000038	
0.729955976	10.20259857	10.20259857	110772.8672	4	103.8700027	0.500526316	0.805894737	63053.19675	5870.053981	3.160000086	
0.730013847	10.20254135	10.20254135	110758.0547	3.49000001	104.0599976	0.500526316	0.805894737	63058.19734	5875.054572	3.920000076	
0.730071715	10.20233917	10.20233917	110777.5469	3.200000048	103.5199966	0.500526316	0.805894737	63063.19806	5880.055291	5.25	
0.730129609	10.20249844	10.20249844	110792.7734	2.980000019	103.3399963	0.500526316	0.805894737	63068.19633	5885.053557	4.889999867	
0.730187475	10.20245457	10.20245457	110775.5156	2.960000038	102.9700012	0.500526316	0.805894737	63073.19638	5890.053612	4	
0.730245337	10.20252514	10.20252514	110790.9375	2.910000086	103.1600037	0.500526316	0.805894737	63078.19621	5895.053441	3.49000001	
0.730303199	10.20256233	10.20256233	110798.7578	2.680000067	103.0100021	0.500526316	0.805894737	63083.19819	5900.055422	3.200000048	
0.73036108	10.20248985	10.20248985	110793.2344	3.039999962	103.4799957	0.500526316	0.805894737	63088.19784	5905.055071	2.980000019	
0.730418946	10.20266914	10.20266914	110797.6719	2.889999867	104.8199997	0.500526316	0.805894737	63093.19714	5910.054373	2.960000038	
0.730476809	10.20249462	10.20249462	110801.1641	2.74000001	103.5800018	0.500526316	0.805894737	63098.19642	5915.05365	2.910000086	
0.730534674	10.2025156	10.2025156	110811.2422	2.690000057	103.2200012	0.500526316	0.805894737	63103.19728	5920.054508	2.680000067	
0.730592613	10.20246124	10.20246124	110821.2578	2.660000086	103.3499985	0.500526316	0.805894737	63108.19689	5925.054122	3.039999962	
0.730650495	10.20250225	10.20250225	110816.2109	2.619999886	109.0899963	0.500526316	0.805894737	63113.19629	5930.05352	2.889999867	
0.730708311	10.20257378	10.20257378	110824.5859	2.569999933	106.8799973	0.500526316	0.805894737	63118.19579	5935.053021	2.74000001	
0.730766182	10.20253372	10.20253372	110826.9453	2.549999952	106.9499969	0.500526316	0.805894737	63123.20179	5940.05902	2.690000057	
0.730824054	10.20243359	10.20243359	110831.1875	2.549999952	105.6900024	0.500526316	0.805894737	63128.20276	5945.05999	2.660000086	
0.730881909	10.20255947	10.20255947	110839.4297	2.589999914	104.4000015	0.500526316	0.805894737	63133.1981	5950.055327	2.619999886	
0.730939786	10.20270348	10.20270348	110837.2813	2.539999962	103.4799957	0.500526316	0.805894737	63138.1981	5955.05533	2.569999933	
0.730997654	10.20259476	10.20259476	110843.5313	2.559999943	104.1399994	0.500526316	0.805894737	63143.19828	5960.055514	2.549999952	
0.731055525	10.20235825	10.20235825	110842.8594	2.720000029	103.9300003	0.500526316	0.805894737	63148.19695	5965.054186	2.549999952	
0.731113388	10.20249844	10.20249844	110861.4375	2.690000057	103.6500015	0.500526316	0.805894737	63153.19754	5970.054776	2.589999914	
